clean_text,sentiment
menyesal beli wajan ini baru dipakai sekali sudah lengket parah teflonnya tipis banget masak telur saja susah enggak rekomen deh buang duit saja titik,0
polanya kurang pas negativean tapi lengan terlalu kecil,0
no recomend order yang mana di kirim mengecewakan,0
modem bikin emosi sinyal naik turun kayak rollercoaster padahal kuota masih banyak batre boros banget enggak sampai stgh hari sudah lobet menyesal beli sumpah zonk parah,0
menyesal banget beli parfum ini sumpah bau nya aneh enggak enak blas jauh dari wangi maskulin yang dibayangin kayak bau apek dicampur alkohol murahan disemprot pagi jam sudah enggak kerasa samsek durasi parah sillage juga zonk benaran buang duit saja enggak rekomen sama sekali produknya bikin kecewa berat,0
kualitasnya sangat jelek sebanding dengan harganya baru minggu saya pakai sudah robek sendirinya,0
menyesal beli sepatu formal ini enggak nyaman banget bikin kaki sakit kualitas jelek parah baru beberapa kali pakai sol sudah copot jahitan lepas enggak sesuai harga buang duit enggak rekomen cari yang lain saja zonk banget,0
pesan token listrik disini asli bikin emosi prosesnya lelet banget sudah bayar tapi kode tokennya enggak muncul sampai listrik dirumah padam komplain ke cs juga enggak berguna responnya lama banget terus enggak ada solusi sama sekali rugi waktu sama duit doang enggak rekomen,0
tasnya ringkih banget jahitan brudul resleting macet busa tipis enggak melindungi kamera menyesal beli disini mengira bagus taunya zonk enggak rekomen blas kapok belanja disini titik,0
niatnya sih baik dibonusin creative planting kit tetapi kayaknya tidak dipikirkan matang ngemasnya bagaimana dibiarkan berantakan di dalam box nya alhasil justru barang yang dipesan jadi kotor kena tumpahan pasir,0
spotify premium bikin bokek playlist ngacak buffering mulu kualitas suara kayak radio rusak enggak worth itu blas mending dengarkan kaset bajakan saja titik,0
lumayan sebagai pengguna baru cuma bayar ongkir ribuan pengiriman cepat kualitas harga untuk handphone oke asal tidak ada angin kencang karena materialnya nya tidak rekomendasi,0
parah nih dompet enggak sesuai ekspektasi dibilang kulit premium baru pakai seminggu sudah ngelupas jaitannya brantakan menyesal banget beli buang duit sia sia kualitas ampas banget enggak rekomen deh,0
tidak dikemas dikirim pakai boxnya begitu saja benyek parah isinya kaya barang bekas juga banget baretnya sama ada noda apaan seperti gel jorok,0
produk sih bagus hanya seller tidak teliti mbaca pesanan salah ukurannya jadinya saya yang susah,0
belum dipakai pisaunya sudah patah,0
ini tablet ampun deh lemotnya parah banget buka aplikasi loading terus batre cepat banget habis padahal baru nyala bentar menyesal sudah beli enggak rekomen deh pokoknya buat sekedar browsing menonton saja sudah nge lag kualitas jelek banget mending cari yang lain buang duit saja beli yang model begini kecewa berat,0
aduh tasnya parah banget deh materialnya jelek banget tipis kaya kertas enggak sesuai ekspektasi sama sekali ukuran kecil banget barang penting enggak ada yang muat jahitan juga lepas rugi uang doang kecewa banget enggak rekomen produk ini,0
ini kaos benaran parah banget kualitasnya bahannya kasar gerah enggak nyaman dipakai pas dicuci sudah langsung kelihatan jelek melar di sana sini warna jadi kusam ukurannya juga enggak sesuai sama yang dipesan malah jadi kekecilan setelah cuci enggak worth itu banget sama harganya yang lumayan menyesal deh beli produk beginian enggak rekomendasi buat siapa saja buang buang duit doang kecewa banget,0
snack ini rasanya sumpah enggak enak banget aneh di lidah isi bungkusan juga parah cuma angin doang keripik dikit banget enggak sesuai sama harga jelas enggak rekomen menyesal banget beli ini kecewa parah,0
lemari ringkih banget pintu copot engsel karatan mdf nya kayak bubur enggak rekomen blas menyesal beli disini penjual lelet enggak tanggung jawab bgsan beli dipasar loak titik,0
wah parah sih gendongan instan ini enggak nyaman banget buat bayi bahannya kasar bikin gerah rasanya enggak aman kalo dipakai menyesal beli,0
meminta warna putih dikasih hijau seller banyak alasan babibu,0
pulsa yang dibeli enggak masuk parah sudah menunggu lama banget lelet prosesnya enggak jelas menyesal beli disini buang waktu enggak rekomen sama sekali mending topup tempat lain deh,0
laptop bisnis apaan nih lemot banget buat buka word saja loadingnya ampun deh keyboardnya juga keras enggak enak dipakai mengetik lama baterai boros pula baru dipakai bentar sudah lowbat menyesal banget beli ini enggak rekomen titik,0
komikny zonk habis alurny muter enggak jelas gambarny juga burik banget menyesal beli mengira bkl seru taunya ampas jangan tertipu deh mending cari komik lain saja enggak rekomen,0
gendongan ini benaran enggak sesuai ekspektasi bahannya tipis banget kayak mau robek enggak nyaman buat bayi dan saya menyesal deh,0
cover motor ini jelek parah beda banget sama deskripsi enggak waterproof sama sekali kena hujan tetap basah bahannya tipis banget kayaknya gampang sobek menyesal beli yang begini enggak guna bikin emosi doang mending enggak pakai sekalian,0
pengiriman lambat pol enggak pantas jadi official store,0
ini tas bahannya parah kasar kelihatan murahan talinya tipis banget kayak mau putus enggak kuat buat bawa hp dompet menyesal banget deh beli ini produk rugi bandar,0
parah batre boros banget baru pakai bentar sudah lowbatt kamera buram kayak hp jadul touchscreen nya juga kadang mengaco mencet keluarnya menyesal banget beli ini hp enggak rekomen blas titik,0
penjual tidak jujur respons kebanyakan bot,0
chat tidak di balas kuota yang janjikan gb nya masuk hancur lah parah,0
kabel abal baru mgg sudah kendor ngecasnya lama banget kadang enggak detect menyesal beli disini enggak rekomen sama sekali mending beli yang orisinal skalian ini mah buang duit doang bikin emosi titik,0
bad service semoga lebih menghargai costomer,0
masa baru dipakai bentar doang sudah error mulu data hilang enggak jelas semua enggak ke detek di hp laptop benar sampah buang duit doang enggak guna sama sekali payah,0
produk rusak tidak bisa digunakan sudah komplain ke penjual terus disuruh tukar setelah batre dikirim merespon lagi kecewa,0
tiba selesai padahal enggak ada barang yang datang sama sekali penipu ya,0
tidak pas di motor ninja di sama polygon stratos,0
katanya fresh order tanggal dikirim sampai expired gila kali suruh nelen sehari,0
aktual nya barang tidak diterima padahal ini order ke untuk alamat dan penerima yang sama,0
monitor ultrawide zonk warna enggak akurat ghosting parah buat gaming bikin emosi menyesal banget beli mending merk lain deh enggak rekomen,0
barang sudah sampai respon cpat lumayan gan,0
sandal cowok yang ini asli parah zonk banget kualitasnya bahannya kerasa murahan enggak sesuai ekspektasi dipakai jalan sebentar langsung bikin kaki pegel solnya keras banget enggak nyaman belum sebulan sudah ada bagian yang sobek enggak worth itu sama harganya menyesal beli enggak rekomen buang duit doang,0
ketombe makin parah padahal sudah mengikuti cara pakai yang benar enggak ngaruh samsek malah bikin kulit kepala gatel banget menyesal beli shampoo ini zonk,0
harga memang enggak bohong gampang patah jadi bagi yang kerjar kualitas tidak disarankan tapi kejar murah silakan,0
parah baru seminggu sudah rusak batrenya boros banget enggak sesuai deskripsi menyesal beli jangan tertipu deh,0
masak nasi hasilnya jelek banget kadang gosong kadang keras enggak mateng merata menyesal deh beli rice cooker ini,0
madu nya enggak banget rasanya kayak campur gula jauh banget dari kata murni teksturnya juga encer banget enggak kental sama sekali kecewa banget beli ini enggak rekomen sama sekali buang duit saja mending beli merk lain yang jelas kualitasnya ini sih zonk parah enggak sesuai deskripsi,0
ampas banget obat herbal ini enggak ada efek sama sekali cuma bikin menyesal doang rugi banget duit gua beli beginian,0
seller tidak super lama pesan gojek instant di hari pemesanan info kalau ada suara marhaba hello karena ketekan seumur beli apple enggak pernah kasus bisa belum dibuka sudah bilang juga saya mau barang yang ini karena menurut aneh katanya belum tapi mana tiba muncul dari factorynya masa eh itu enggak kunjung dikirim bilangnya sudah nyatanya ditunggu sampai batterynya habis baru keesokan harinya dipikir kayanyaa selalu dikasih batt minimal banget full nyala sama sekali hehe boongin ya cukup saja disini,0
sunlight sekarang zonk dulu oke banget sekarang encer enggak karuan busanya dikit banget boros beli yang gede malah menyesal enggak lagi deh pakai sunlight mending merk lain saja yang jelas kualitasnya bikin emosi titik,0
pengemasan enggak bagus kardusnya penyet semua,0
blender zonk baru dipakai sudah rusak muternya lemot banget enggak worth itu sama sekali menyesal beli disini penjual juga slow respon kapok,0
tidak puas saya dirugikan kualitas barang terima sangat buruk,0
bikin emosi alarm digitalnya mengaco habis bunyi sendiri tengah malam ganggu banget mana batrenya boros enggak rekomen banget deh bikin kesel tiap hari,0
ada yang baru dipakai penyangga plastiknya sudah keluar dari keranjangnya sobek jaringnya sedangkan yang lain pun enggak sampai minggu penyangganya kualitasnya tolong di tingkatkan,0
sarung troso nya tipis banget motifnya enggak sesuai gambar warna luntur pas dicuci pertama bahannya kasar bikin gatel jahitannya juga pada lepas enggak rekomen deh menyesal banget beli disini titik,0
hd eksternal abal transfer lemot banget data sering corrupt menyesal beli enggak rekomen bikin emosi saja titik,0
astaga bedak ini bikin anak gue ruam padahal hypooalergenik katanya bohong banget enggak lagi deh beli disini menyesal banget top deh bikin kulit bayi iritasi parah,0
niacinamide somethinc hmm zonk banget di kulit gue malah bruntusan parah tekstur juga makin aneh enggak ngaruh blas buat cerahin menyesal beli mana mahal lagi bikin breakout bye somethinc enggak lagi deh titik,0
kecewa barang enggak sampai toko nya mau tanggung jawab dan respon lama banget benar jangan beli disini lagi untuk kalian yang baca komen ini dari delivery juga kacau nyasarin tapi barangnya,0
ini monitor inch zonk banget warnanya butek refresh rate enggak sesuai deskripsi bikin mata sakit lama sudah begitu baru bulan dipakai layarnya kedap kedip enggak rekomen sama sekali deh bikin menyesal beli,0
audio keluar gambar tidak settingan di pas juga sudah ganti bukan rgb lagi tetap gambarnya,0
parah ini bikin kesel game berat ngelag editing video makin lama boros listrik banget enggak rekomen deh bikin kantong jebol pekerjaan keteter titik,0
pesan warna merah yang datang hitam padahal udaj konfirmasi di chat,0
rasanya enggak seperti biasanya pembelian yang ke ini asin kebangetan sudah begitu packingannya cuma dibuble wrap tidak diberi dos sehingga kripiknya banyak hancur,0
blouse ruffle nya kayak lap bahan tipis banget jahitan enggak rapi rufflenya letoy kayak habis disiksa warnanya juga butek enggak sesuai foto bikin ilfil banget belanja disini enggak rekomen,0
baterainya pertama dan gan sukses selalu,0
kecewa banget sama sepatu flat ini enggak nyaman samsek bikin lecet parah bahannya tipis kualits zonk kayak murahan enggak rekomen deh menyesal banget beli,0
jahitan kurang bagus ada celah besar saya khawatir dipakai robek itu celana,0
ini gendongan instan sumpah enggak guna banget bayi malah melorot enggak aman sama sekali dipakai bikin pegel parah enggak nyaman samsek bahan tipis panas jahitannya jelek banget enggak rekomen buat siapa pun buang buang duit saja menyesal deh,0
alarmnya ampas banget baru dipasang seminggu sudah error bunyi sendiri tengah malam ganggu tetangga baterenya boros puol enggak rekomen deh menyesal beli titik,0
harus lebih kompak lagi antara owner admin perhatikan stock barang jangan kecewakan konsumen terima kasih,0
suaranya enggak bisa bersih ada noise hasilnya lebih bagus ngerekam pakai headset iphone ini,0
hair dryer ini parah banget anginnya pelan panas enggak berasa sama sekali rambut susah banget kering pegel banget menunggu bahannya murahan kayak mau copot menyesal parah beli enggak sesuai deskripsi enggak rekomen buang duit saja,0
bahannya luntur,0
kursi plastik ampun deh ringkih banget baru dipakai seminggu sudah bunyi krek joknya juga tipis banget pantat sakit semua enggak rekomen blasss buang duit saja,0
mainan edukasinya ringkih banget baru dipakai bentar sudah protol semua enggak worth itu sama sekali menyesal belinya bikin anak kecewa berat,0
gitar apaan nih neck bengkok fretnya buzzing parah pickupnya enggak bunyi beli mahal dapat zonk menyesal banget deh enggak rekomen bikin emosi jiwa ini,0
masker ini parah banget bikin muka bruntusan sama gatel efeknya zonk total enggak ada bgsnya sama sekali benaran menyesal beli buang duit saja,0
teh hijau ini benaran zonk rasanya pahit parah enggak enak banget diminum aromanya juga enggak keluar kecewa banget beli ini enggak sesuai harga sama sekali kualitasnya jelek,0
ini jam apel mahal banget tapi batre boros parah pakai sebentar saja sudah habis jadi ribet banget harus charge terus fitur juga biasa saja enggak se wow iklannya menyesal banget beli dengan harga segini enggak rekomen sama sekali buat yang butuh jam reliable kecewa berat sama produknya,0
kursi pijetnya zonk habis baru dipakai seminggu sudah bunyi kayak mesin traktor enggak rekomen banget mana panasnya enggak karuan bikin tagihan listrik jebol menyesal beli sumpah toped tolong dong balikin duit gue titik,0
lemarinya ringkih banget pintu enggak presisi masangnya ribet puolll kayunya juga tipis takut jebol kalo diisi full enggak rekomen deh menyesal beli disini mending cari yang lain saja kapok,0
tidak recommended hanya memikirkan untung keluhan konsumen,0
seller tidak bertanggung jawab,0
maskaranya ngegumpal parah aplikatornya juga bikin bleber kemana susah banget dipakenya guys sorry nih tapi produk ini zonk habis bikin emosi titik,0
saya pesan meo jelas tuna ini jelly karena kucing sukanya itu dikirimnya bisa baca enggak ya terus mau diapakan doang buang kalau harus sesuai barang kamu kosong bilang jangan main ganti sembarangan,0
